Account info: TAG;Last inventory;Computer;User;Operating system;RAM (MB);CPU (MHz);
NA;2022-04-28 08:14:38;PAT-128546;anderson.fraga;Microsoft Windows 11 Pro;8192;2112;
NA;2022-04-27 17:28:16;CT01-004097;Administrador;Microsoft Windows 7 Professional;2048;2700;
;2022-04-27 14:02:07;CT01-000177;paula.sena;Microsoft Windows 7 Professional;1024;2133;
;2022-04-27 13:23:59;PMC-105213007;carolina.tedesco;Microsoft Windows 7 Professional;3550;3200;
NA;2022-04-27 11:13:13;ADM2-PC;debora.goncalves;Microsoft Windows 7 Professional;3507;3600;
NA;2022-04-27 09:18:24;SME-47;SISTEMA;Microsoft Windows 7 Professional;2048;2600;
NA;2022-04-27 08:23:05;DCA-418;SISTEMA;Microsoft Windows 7 Professional;2048;2133;
NA;2022-04-27 00:30:34;CT01-001402;mauro.guedes;Microsoft® Windows Vista™ Business;1024;2394;
;2022-04-26 16:24:25;CT02-000180;ana.marona;Microsoft Windows 7 Professional;4096;2534;
;2022-04-26 12:28:12;SMPG-18577;neuza.scherengovski;Microsoft Windows 7 Professional;2048;2133;
;2022-04-26 10:00:12;CT01-001437;silvane.melo;Microsoft Windows XP Professional;1790;2812;
NA;2022-04-26 08:28:59;CT01-000660-PC;SISTEMA;Microsoft Windows 7 Professional;1024;2200;
;2022-04-25 17:22:32;PMC-3709;naiara.santos;Microsoft Windows 7 Professional;2941;2936;
;2022-04-25 16:07:26;SMPG022;SISTEMA;Microsoft Windows 7 Professional;2048;2933;
;2022-04-25 15:44:44;PMC901935;gabriela.matos;Microsoft Windows XP Professional;1024;2393;
NA;2022-04-25 15:31:42;CT01-004251;SISTEMA;Microsoft Windows 7 Professional;4096;3300;
NA;2022-04-25 13:54:03;PAT-128554;raquel.soccol;Microsoft Windows 10 Pro;8192;2112;
NA;2022-04-25 08:05:22;CT01-001595;viviana.santos;Microsoft Windows 7 Professional;2941;2936;
NA;2022-04-25 08:00:08;BACKUP2;rosalia.pedralli;Microsoft Windows 7 Professional;3025;3600;
NA;2022-04-23 12:58:03;PMC-SMS-080101;dirce.nascimento;Microsoft Windows 7 Professional;2782;3200;
NA;2022-04-20 10:47:03;DESKTOP-81BLFN3;raquel.rozeno;Microsoft Windows 10 Pro;6433;2112;
NA;2022-04-20 10:37:26;DESKTOP-V4T75P3;;Microsoft Windows 10 Pro;8192;2904;
NA;2022-04-20 08:56:04;DESKTOP-73QEBGK;ana.psilva;Microsoft Windows 10 Pro;8192;3600;
NA;2022-04-19 15:41:27;DESKTOP-VP30KCH;;Microsoft Windows 10 Pro;8192;3408;
NA;2022-04-19 11:59:27;DESKTOP-HHHAHTU;gabriele.silva;Microsoft Windows 10 Pro;8192;3600;
NA;2022-04-19 09:08:16;CT01-000674;Administrador;Microsoft Windows 7 Professional;2048;2133;
NA;2022-04-19 08:58:42;CT01-001601;andre.luis;Microsoft Windows 7 Professional;3543;2933;
;2022-04-19 08:05:59;PMC-75525;gerson.martins;Microsoft Windows 7 Professional;4096;2901;
SMDUH;2022-04-18 15:55:30;PMC-22282;Administrador;Microsoft Windows XP Professional;1024;2793;
NA;2022-04-18 10:24:02;CT01-000822;rafael.torres;Microsoft Windows 7 Professional;2048;2933;
;2022-04-18 08:44:35;CT01-000769;alvarez.goes;Microsoft Windows 7 Professional;2048;2133;
NA;2022-04-18 08:39:57;CT01-000674;SISTEMA;Microsoft Windows 7 Professional;2048;2133;
;2022-04-18 08:10:48;CANOASXXI-21290;victor.rosa;Microsoft Windows 7 Professional;4096;2936;
NA;2022-04-18 07:07:23;DESKTOP-5CMEE5M;altair.zimmermann;Microsoft Windows 10 Pro;6144;3200;
;2022-04-14 08:07:45;UMVL-103;claudio.lopes;Microsoft Windows 7 Professional;2048;2133;
NA;2022-04-13 14:32:24;CT01-000467;valdir.raach;Microsoft Windows 7 Professional;1660;2133;
NA;2022-04-13 09:44:28;SML14;naiara.santos;Microsoft Windows 10 Pro;8192;3408;
;2022-04-13 08:58:02;CT01-001082;lasalle.nycholas;Microsoft Windows 8 Professional Edition;4014;2993;
NA;2022-04-13 08:23:34;CT01-001204;julia.schropfer;Microsoft Windows 8.1 Pro;3550;3200;
NA;2022-04-12 15:49:41;CT01-004437;ana.feijo;Microsoft Windows 7 Professional;2048;2933;
;2022-04-12 15:27:15;CT01-001082;SISTEMA;Microsoft Windows 8 Professional Edition;4014;2993;
SMEL;2022-04-12 14:54:03;CT01-001148;SISTEMA;Microsoft Windows 7 Professional;2048;2133;
NA;2022-04-12 13:50:08;CT01-004104;rafael.policena;Microsoft Windows 7 Professional;4096;2933;
;2022-04-12 11:39:38;PMC-65MJ9J;sergio.lago;Microsoft Windows 7 Professional;16384;3301;
;2022-04-12 08:11:44;PMCXAWL17;leandro.loeblein;Microsoft Windows 7 Professional;4096;3400;
NA;2022-04-11 09:02:24;CT01-003580;candice.trisch;Microsoft Windows 10 Pro;4096;3001;
NA;2022-04-11 08:23:37;CT01-004079;luciara.squillaci;Microsoft Windows 7 Professional;8192;3600;
NA;2022-04-08 14:56:18;CT01000674;catia.souza;Microsoft Windows 7 Professional;2048;2133;
;2022-04-08 14:30:00;SMDUH-2012;ANDRE.BAMPI;Microsoft Windows 7 Professional;2941;2936;
NA;2022-04-08 10:57:16;CT01001109;SISTEMA;Microsoft Windows 7 Professional;2048;2800;
;2022-04-08 10:10:37;DCA-507;victoria.rather;Microsoft Windows 7 Professional;2048;2800;
NA;2022-04-08 09:28:32;CT01-003580;candice.trisch;Microsoft Windows 10 Pro;4096;3001;
;2022-04-08 08:37:09;PMC68NB02;raquel.acosta;Microsoft Windows 7 Professional;7062;2501;
;2022-04-07 14:32:14;SMPG-15555;rayane.hatsek;Microsoft Windows XP Professional;2048;2925;
NA;2022-04-07 08:23:20;CT01-003580;candice.trisch;Microsoft Windows 10 Pro;4096;3001;
;2022-04-06 17:14:27;SMPECI-3033;SISTEMA;Microsoft Windows 7 Professional;2048;2933;
NA;2022-04-06 16:30:43;RESERVA-001;luan.souza;Microsoft Windows 7 Professional;3415;2901;
NA;2022-04-06 14:24:52;PMC301961;kaylane.vianna;Microsoft Windows 7 Professional;2048;2133;
;2022-04-06 13:37:29;PMC022274;odavir.junior;Microsoft Windows 7 Professional;1502;3200;
NA;2022-04-06 11:10:56;CT01-000676;SISTEMA;Microsoft Windows 7 Professional;4096;2936;
NA;2022-04-06 10:58:51;CT01-000610;ariane.pereira;Microsoft Windows 7 Professional;4096;2901;
;2022-04-06 10:14:42;PMC21;marilaine.marasca;Microsoft Windows 7 Professional;1502;3200;
;2022-04-06 09:09:41;PGM-HTN;tania.amaral;Microsoft Windows 7 Professional;2941;2936;
;2022-04-06 09:06:54;CT01-000807;rafaela.ripoll;Microsoft Windows 7 Professional;3453;2936;
;2022-04-06 08:07:55;FARM-CAIC;SISTEMA;Microsoft Windows 7 Professional;2048;2800;
NA;2022-04-06 06:38:15;CT01-003782;User;Microsoft Windows 10 Pro;8192;3408;
NA;2022-04-05 14:17:56;CT01-003580;candice.trisch;Microsoft Windows 10 Pro;4096;3001;
;2022-04-05 13:46:28;CT01-001264;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
;2022-04-05 13:15:24;DCA-500;SISTEMA;Microsoft Windows 7 Professional;2782;3200;
;2022-04-05 10:48:28;CT01-000023;ANDREA.KOSANOWSKI;Microsoft Windows 7 Professional;7070;2501;
NA;2022-04-04 15:38:09;DESKTOP-TFMETUF;eloir.vial;Microsoft Windows 10 Pro;6433;2112;
;2022-04-04 10:09:28;PMC302028;SISTEMA;Microsoft Windows 7 Professional;2048;2933;
;2022-04-04 08:24:06;PMC304775;SISTEMA;Microsoft Windows 7 Professional;2048;2133;
NA;2022-04-01 15:51:30;CT01-001214;SISTEMA;Microsoft Windows 7 Professional;4096;2936;
;2022-04-01 08:50:20;SMCULTURA-18053;pinheiro.neto;Microsoft Windows 7 Professional;3453;2936;
NA;2022-04-01 00:09:50;SME-46;SISTEMA;Microsoft Windows 7 Ultimate;2048;2394;
;2022-03-31 15:55:40;CT01-000850;fernanda.kamianecky;Microsoft Windows 7 Professional;2048;2933;
;2022-03-31 15:16:01;PMC10047;janaina.menezes;Microsoft Windows 7 Professional;3550;3200;
;2022-03-31 13:19:57;PMC68XW90;SISTEMA;Microsoft Windows 7 Professional;6562;2501;
NA;2022-03-31 10:20:00;CT01-003583;adriana.caetano;Microsoft Windows 7 Professional;3550;3200;
;2022-03-31 09:09:36;PREFEITO-HP;jairo.jorge;Microsoft Windows 7 Professional;4096;2936;
NA;2022-03-30 15:41:12;CT01-000822;patrick.angeli;Microsoft Windows 7 Professional;2048;2133;
;2022-03-30 15:30:42;FMSC0251;augusto.torre;Microsoft Windows 8.1 Pro;4096;3392;
;2022-03-30 08:54:33;CT01-001082;lasalle.nycholas;Microsoft Windows 8 Professional Edition;4014;2993;
NA;2022-03-29 08:20:26;CT01-003118;cinthia.bitencourt;Microsoft Windows 8.1 Pro;8192;3200;
NA;2022-03-29 08:11:08;CT01-004191;debora.bastos;Microsoft Windows 10 Pro;8192;3600;
NA;2022-03-28 14:25:16;CT01-000064;gonzalo.lise;Microsoft Windows 7 Professional Edition;2941;2926;
;2022-03-28 11:12:43;SMSU-GPSP48M;lucas.garlet;Microsoft Windows 10 Pro;8192;2496;
NA;2022-03-28 09:09:55;CT01-001243;sandro.pereira;Microsoft Windows 7 Professional;4096;2936;
SMTM;2022-03-25 15:32:57;PMC301734;ORLANDO.COSTA;Microsoft® Windows Vista™ Business;2048;2933;
NA;2022-03-25 13:46:14;CT01-003954;maicon.lemos;Microsoft Windows 10 Pro;8192;3600;
NA;2022-03-24 16:41:01;CT01-004151;juliocesar.santos;Microsoft Windows 7 Professional;4096;2936;
;2022-03-24 10:20:10;SMF-2877;sandro.pereira;Microsoft Windows 7 Professional;2941;2936;
NA;2022-03-24 08:22:12;CT02-000130;gisele.vieira;Microsoft Windows 8.1 Pro;2498;1901;
;2022-03-23 16:24:24;PMC019679;juliocesar.santos;Microsoft Windows 7 Professional;3550;3200;
;2022-03-23 14:48:45;PMCXAWK67;andre.gross;Microsoft Windows 7 Professional;4096;3400;
;2022-03-23 09:05:38;SMF-2878;elisabet.nunes;Microsoft Windows 7 Professional;2941;2936;
;2022-03-23 09:04:18;DRH-002;SISTEMA;Microsoft Windows 7 Professional;2048;2933;
NA;2022-03-22 11:09:55;CT01-001202;ORLANDO.COUTO;Microsoft Windows 7 Professional;4096;2936;
;2022-03-22 07:50:17;PMC019954;alessandra.valdez;Microsoft Windows 7 Professional;3550;3200;
;2022-03-21 13:43:38;SMS-312;SISTEMA;Microsoft Windows 7 Professional;2048;2133;
NA;2022-03-21 08:31:38;CT01-002246;lasalle.flaviap;Microsoft Windows XP Professional;768;3192;
NA;2022-03-18 13:43:09;CT01-003152;SISTEMA;Microsoft Windows 7 Professional;6878;3200;
NA;2022-03-18 13:41:24;PMC-0155451;matheus.trindade;Microsoft® Windows Vista™ Business;2048;2933;
NA;2022-03-18 09:32:22;SML-037;fabiano.zimmer;Microsoft Windows 10 Pro;8192;3408;
SMDS;2022-03-17 15:35:51;PMCBOLSA01;Administrador;Microsoft Windows 7 Professional;4096;3400;
;2022-03-17 08:58:48;PMC33FNBB;SISTEMA;Microsoft Windows 7 Professional;4096;2936;
;2022-03-16 17:38:07;WS005301813;gabriela.santanna;Microsoft® Windows Vista™ Business;3072;2933;
NA;2022-03-16 17:18:53;GUAJUVIR-48716A;michel.vargas;Microsoft Windows XP Professional;2048;2199;
NA;2022-03-16 07:57:55;CT01-003856;francieli.fava;Microsoft Windows 10 Pro;8192;3600;
;2022-03-15 13:08:04;PMC24674;yc.pamelaf;Microsoft Windows 7 Professional;2048;2933;
;2022-03-14 11:16:15;PMC-303454;Administrador;Microsoft Windows 7 Professional;2048;2933;
;2022-03-14 08:18:18;PMC03167;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
;2022-03-14 07:00:02;CT01-000932;SISTEMA;Microsoft Windows 7 Professional;2048;2933;
NA;2022-03-11 13:36:48;CT01-004026;lisiane.bischoff;Microsoft Windows 10 Pro;8192;3600;
NA;2022-03-11 08:59:11;SME-02;amanda.bordignon;Microsoft Windows 7 Professional;3072;1995;
CANOASPREV;2022-03-11 06:18:27;CT01-002429;rosana.santos;Microsoft Windows 7 Professional;3509;3000;
NA;2022-03-10 09:24:10;CT01-000975;caroline.dasilva;Microsoft Windows 7 Professional;2048;2933;
NA;2022-03-10 09:08:15;CT01-000846;yc.brunielly;Microsoft Windows 7 Professional;4096;2494;
NA;2022-03-09 13:54:13;CT01-000833;eduardo.carneiro;Microsoft Windows 10 Pro;2941;2936;
NA;2022-03-08 14:39:50;CT01-004302;larissa.junckes;Microsoft Windows 7 Professional;2048;2600;
NA;2022-03-08 14:16:49;CT01-004119;SISTEMA;Microsoft Windows 7 Professional;4096;2936;
;2022-03-08 12:34:53;CTEC8267;Administrador;Microsoft Windows 7 Professional;4096;2534;
NA;2022-03-08 11:09:01;CT01-003261;SISTEMA;Microsoft Windows 7 Professional;4096;2936;
;2022-03-08 10:32:32;SMEUTEC003;Administrador;Microsoft Windows 7 Professional;2941;2936;
NA;2022-03-07 16:58:07;CT01-001326;SISTEMA;Microsoft Windows 7 Professional;5598;3200;
NA;2022-03-07 14:33:48;CT01-003853;tais.aleixo;Microsoft Windows 7 Professional;3037;2936;
NA;2022-03-07 14:17:44;SME-87;ivete.kruger;Microsoft Windows 7 Professional;3072;1800;
NA;2022-03-07 13:46:05;PMC-3369;SISTEMA;Microsoft Windows 7 Professional;2048;2933;
NA;2022-03-07 10:03:36;CT01-003269;paula.sena;Microsoft Windows 10 Pro;8192;3408;
;2022-03-07 09:06:52;CT01-001421;Administrador;Microsoft Windows 7 Professional;3550;3200;
;2022-03-07 08:21:34;SMS-TA-UBS-019;sueli.casasola;Microsoft Windows 7 Professional;4096;2936;
NA;2022-03-04 11:57:22;CT01-004275;claudete.morellato;Microsoft Windows XP Professional;1024;2194;
NA;2022-03-04 09:07:05;CT01-001001;stefany.xavier;Microsoft Windows 8.1 Pro;1502;3200;
;2022-03-04 08:00:47;PMCMR5N;dionea.henriques;Microsoft Windows 7 Professional;16384;3301;
NA;2022-03-04 08:00:19;CT01-000843;tiago.silva;Microsoft Windows 7 Professional;6144;3326;
NA;2022-03-03 16:28:57;CT01-000627;anderson.souza;Microsoft Windows 7 Professional;4096;2700;
NA;2022-03-03 08:38:59;CT01-001357;luciano.rodrigues;Microsoft Windows 7 Professional;4096;2936;
NA;2022-03-03 01:07:43;DESKTOP-CNKLHGB;hu.janice;Microsoft Windows 10 Pro;6433;2112;
NA;2022-03-02 19:51:05;DESKTOP-U0RB8B3;hu.pedro;Microsoft Windows 10 Pro;6433;2112;
NA;2022-03-02 19:45:55;DESKTOP-08P9MTC;hu.natallia;Microsoft Windows 10 Pro;6433;2112;
NA;2022-03-02 16:42:35;CT01-002472;rael.santos;Microsoft Windows 7 Professional;3509;3000;
NA;2022-03-02 12:20:58;CT01-003318;karine.franceschi;Microsoft Windows 7 Professional;4096;3300;
NA;2022-03-02 11:49:32;CT01-003626;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
NA;2022-03-02 09:31:32;DESKTOP-JBEHOSN;hu.elizeu;Microsoft Windows 10 Pro;6433;2112;
NA;2022-02-25 18:03:26;CT01-000870;SISTEMA;Microsoft Windows 7 Professional;734;3200;
;2022-02-25 14:01:14;PMC302027;Administrador;Microsoft Windows 7 Professional;3072;2133;
NA;2022-02-25 10:11:35;CT01-003467;hu.carolina;Microsoft Windows 10 Pro;8192;3408;
NA;2022-02-24 14:32:35;CT01-000170;SISTEMA;Microsoft Windows 7 Professional;3037;2936;
;2022-02-24 10:18:24;PMC-2810;ricardo.weber;Microsoft Windows 7 Professional;2941;2936;
NA;2022-02-23 09:12:45;CT01-003261;kaylane.bueno;Microsoft Windows 7 Professional;4096;2936;
NA;2022-02-22 15:22:29;CT01-000695;anaclaudia.costa;Microsoft Windows 7 Professional;2048;2926;
NA;2022-02-22 09:41:02;SMTM-068997;filipe.zubaran;Microsoft Windows 7 Professional;4096;2901;
NA;2022-02-21 13:31:01;CT01-003741;julia.estraich;Microsoft Windows 10 Pro;8192;3408;
;2022-02-18 18:39:04;CT01-003676;marcelo.moraes;Microsoft Windows 7 Professional;3072;2803;
;2022-02-18 17:16:10;DIM1208;carlos.moraes;Microsoft Windows 7 Professional;3317;2800;
;2022-02-18 16:24:14;PMC014690;vitor.dasilva;Microsoft Windows 7 Professional;3550;3200;
NA;2022-02-18 16:10:15;PMC306567;SISTEMA;Microsoft Windows 7 Professional;3292;2600;
NA;2022-02-18 14:52:22;CT01-004019;;Microsoft Windows 8.1 Pro;2048;2600;
NA;2022-02-18 13:27:51;SME-PC01;SISTEMA;Microsoft Windows 7 Professional;2048;2600;
NA;2022-02-18 12:44:33;PMC306567;SISTEMA;Microsoft Windows 7 Professional;3292;2600;
;2022-02-18 10:21:48;SME-DEF025B;Administrador;Microsoft Windows 7 Professional;2048;1908;
;2022-02-18 09:55:32;CAC-0002A;Administrador;Microsoft Windows 7 Professional;4096;2936;
NA;2022-02-18 09:54:28;PMC301910;Administrador;Microsoft® Windows Vista™ Business;2048;2933;
NA;2022-02-17 16:29:58;CT01-004219;SISTEMA;Microsoft Windows 8 Professional Edition;7095;3324;
NA;2022-02-16 18:04:30;WS-PGV;SISTEMA;Microsoft Windows 7 Professional;3034;2830;
;2022-02-16 11:06:48;CT01-001280;rodrigo.tomasi;Microsoft Windows 7 Professional;3550;3200;
NA;2022-02-15 15:02:03;DESKTOP-FGTL76G;hu.carolina;Microsoft Windows 10 Pro;6433;2112;
NA;2022-02-15 09:48:30;CT01-001043;yc.teixeira;Microsoft Windows 7 Professional;4096;2936;
NA;2022-02-14 15:41:12;CT01-000889;marcio.quadros;Microsoft Windows XP Professional;1024;2194;
NA;2022-02-14 12:36:08;CT01-004027;SISTEMA;Microsoft Windows 8 Professional Edition;8059;3600;
NA;2022-02-14 10:29:03;CT01-000978;Administrador;Microsoft Windows 7 Professional;4096;2936;
NA;2022-02-11 14:04:18;CT01-003374;jessica.psouza;Microsoft Windows 10 Pro;8192;3408;
;2022-02-11 13:10:32;CT01-000586;CLARISSE.RIBEIRO;Microsoft Windows 7 Professional;6144;3200;
NA;2022-02-11 11:20:44;PMCXT0RN1;SISTEMA;Microsoft Windows 7 Professional;2048;3000;
NA;2022-02-11 10:37:52;CT01-001126;lisiane.safir;Microsoft Windows 7 Professional;4096;2936;
NA;2022-02-11 00:21:09;CT01-000034;SISTEMA;Microsoft Windows 7 Professional;1024;2133;
NA;2022-02-10 12:49:48;CT01-000679;silvane.melo;Microsoft Windows 7 Professional;4096;2901;
NA;2022-02-10 10:10:35;SME-PC01;kelly.rebelo;Microsoft Windows 7 Professional;3292;2600;
SMDS;2022-02-09 18:13:42;CT01-002430;renan.rocha;Microsoft Windows 7 Professional;1024;2133;
NA;2022-02-09 17:13:35;CT01-003664;hu.leticia;Microsoft Windows 7 Professional;4096;3200;
NA;2022-02-09 09:44:35;CT01-000270;Administrador;Microsoft Windows 7 Professional;4096;2936;
NA;2022-02-08 17:51:46;CT01-003533;ramses.miclas;Microsoft Windows 10 Pro;4096;3001;
NA;2022-02-08 14:35:04;CT01-000702;camila.schmitt;Microsoft Windows 7 Professional;2048;2933;
NA;2022-02-08 11:05:11;CT01-004084;lara.ramos;Microsoft Windows 8 Professional Edition;3964;3600;
;2022-02-08 09:31:03;PMC0025810;SISTEMA;Microsoft Windows 7 Professional;2941;2936;
NA;2022-02-07 15:19:55;CT01-004084;leticia.alcantara;Microsoft Windows 10 Pro;8192;3600;
;2022-02-07 13:45:23;PMC406724;jefferson.cunha;Microsoft Windows 7 Professional;8192;3901;
;2022-02-07 11:46:53;PMC19312;ricardo.amaral;Microsoft Windows 7 Professional;2782;3200;
NA;2022-02-04 12:10:38;PMC020701;Administrador;Microsoft Windows 7 Professional;2048;2133;
NA;2022-02-04 11:04:04;CT01-000804;iassana.garcia;Microsoft Windows XP Professional;1024;2194;
;2022-02-04 09:57:46;CT01-001082;lasalle.nycholas;Microsoft Windows 8 Professional Edition;4014;2993;
NA;2022-02-03 17:43:52;CT01-000191;vanessa.pinheiro;Microsoft Windows 8.1 Pro;4096;1700;
;2022-02-03 09:18:37;PMC406724;jefferson.cunha;Microsoft Windows 7 Professional;8192;3901;
;2022-02-01 14:52:37;CT01-001053;claudia.wurch;Microsoft Windows 7 Professional;4096;3400;
NA;2022-02-01 11:13:52;CT01-003341;SISTEMA;Microsoft Windows 7 Professional;4096;2936;
NA;2022-02-01 10:28:18;CT01-001632;italo.filho;Microsoft® Windows Vista™ Business;2048;2933;
;2022-01-31 17:56:37;SMRI-22457;SISTEMA;Microsoft Windows 7 Professional;3005;2200;
NA;2022-01-31 12:43:06;CT01-002996;SISTEMA;Microsoft Windows 7 Ultimate;4096;2936;
NA;2022-01-28 13:16:19;CT01-001387;LAIS.SILVEIRA;Microsoft Windows 7 Professional;2048;2133;
;2022-01-28 09:10:35;CT01-001688;SISTEMA;Microsoft Windows 7 Professional;2048;2133;
;2022-01-27 10:35:19;PMC10003;hilda.nissola;Microsoft Windows 7 Professional;3550;3200;
;2022-01-27 10:34:24;PMC406724;jefferson.cunha;Microsoft Windows 7 Professional;8192;3901;
;2022-01-26 10:40:44;CT01-003320;agnes.aloisio;Microsoft Windows 7 Professional;1791;1496;
NA;2022-01-25 10:57:54;CT01-001685;luciano.falcao;Microsoft Windows 7 Professional;3453;2936;
NA;2022-01-24 12:34:33;CT01-003261;kaylane.bueno;Microsoft Windows 7 Professional;4096;2936;
NA;2022-01-24 10:31:41;CT01-003533;ramses.miclas;Microsoft Windows 10 Pro;4096;3001;
;2022-01-24 09:25:02;PMC-A238;tatiane.sott;Microsoft Windows 7 Professional;4096;2901;
NA;2022-01-24 08:34:52;CT01-002323;rodolfo.monteiro;Microsoft Windows 10 Pro;16384;3601;
;2022-01-23 04:17:14;CT01-000271;SISTEMA;Microsoft Windows 7 Professional;7070;2501;
NA;2022-01-21 14:29:36;CT01-003447;anelise.garcia;Microsoft Windows 8.1 Pro;8192;3200;
;2022-01-21 14:27:38;PMC014705;hnsg.angela;Microsoft Windows 7 Professional;4096;3200;
;2022-01-20 16:41:10;WS006311292A;yc.jessica;Microsoft Windows 7 Professional;3495;3100;
NA;2022-01-20 15:23:53;CTS1506;sonia.oliveira;Microsoft Windows 7 Professional;8192;3600;
;2022-01-18 13:38:45;PMC014690;vitor.dasilva;Microsoft Windows 7 Professional;3550;3200;
;2022-01-18 12:28:02;CT01-001083;lasalle.riciery;Microsoft Windows 7 Professional;2941;2936;
;2022-01-18 09:36:41;CT01-001082;lasalle.nycholas;Microsoft Windows 8 Professional Edition;4014;2993;
NA;2022-01-17 16:44:16;DESKTOP-5RMDAQM;rodrigo.srodrigues;Microsoft Windows 10 Pro;8192;2112;
;2022-01-14 12:01:20;VBMSAPP05;adm.viniciusd;Microsoft Windows Server 2008 R2 Enterprise;8192;2400;
;2022-01-13 13:55:35;PMC-015143;Administrador;Microsoft Windows 7 Professional;3038;3200;
NA;2022-01-13 13:14:00;CT01-000566;SISTEMA;Microsoft Windows 7 Professional;3198;3800;
NA;2022-01-12 23:48:44;CT01-004349;francielli.varreira;Microsoft Windows 7 Professional;4096;3601;
NA;2022-01-12 12:07:17;SML-038;luiz.dulinski;Microsoft Windows 10 Pro;8192;3408;
;2022-01-11 12:52:32;PMC406724;jefferson.cunha;Microsoft Windows 7 Professional;8192;3901;
;2022-01-10 10:03:29;PMC068519;sandra.almeida;Microsoft Windows 7 Professional;4096;2901;
CANOASPREV;2022-01-07 18:02:44;CT01-002472;rael.santos;Microsoft Windows 7 Professional;3509;3000;
NA;2022-01-07 14:13:18;PAT-126872;;Microsoft Windows 10 Pro;8192;3600;
NA;2022-01-06 17:33:19;RESTAURA-02;simone.rodrigues;Microsoft Windows 7 Professional;2048;2926;
NA;2022-01-06 16:30:36;CT01-000978;DANIEL.DORNELES;Microsoft Windows 7 Professional;4096;2936;
;2022-01-06 16:20:23;SMEL-300997;tuiany.costa;Microsoft Windows 7 Professional;3038;3001;
NA;2022-01-05 13:05:56;CT01-004171;priscila.ghise;Microsoft Windows 7 Professional;3072;2600;
NA;2022-01-05 04:45:12;DESKTOP-G24E870;;Microsoft Windows 10 Pro;8192;3600;
NA;2022-01-04 12:17:05;CT01-003298;Administrador;Microsoft Windows 7 Professional;4096;2936;
;2022-01-04 09:03:18;GP-15413;Administrador;Microsoft Windows 7 Professional;2048;2133;
